Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
64	-343.98672	332.88696	0.0	-1143.1406	256.0	0.0	256.0	256.0	-351.3647	112.45986	-292.97263	-1132.0541	332800	-2.430752e-08	95191.86	-0.006072179	-1610.3984	2.0877652	0.004200165	0.038867187	79.0	411.72382	755.7106	755.7106	25426.865302324295
65	-374.5334	377.6289	0.0	-1538.918	256.0	0.0	256.0	256.0	-347.8916	153.4935	-273.14243	-1633.2375	337920	-8.05594e-09	118615.6	-0.006862199	-3578.2734	2.1155381	0.0036375634	0.04550781	79.0	574.74884	949.2822	949.2822	25819.456154108047
66	-310.23788	467.53818	0.0	-2079.6836	256.0	0.0	256.0	256.0	-369.8615	171.94548	-300.80188	-2181.2915	343040	1.2572855e-08	169576.53	-0.007288184	-14592.984	2.0740752	0.0033867725	0.043359376	79.0	476.43555	786.67346	786.67346	26208.894532442093
67	-298.54434	306.3223	0.0	-1138.7461	256.0	0.0	256.0	256.0	-290.57492	139.05399	-207.21477	-1171.131	348160	-6.0070304e-09	88073.92	-0.006800273	-5367.8125	2.0824924	0.0036553382	0.05292969	79.0	451.78302	750.32733	750.32733	26600.042147636414
68	-431.86093	496.1226	0.0	-1848.457	256.0	0.0	256.0	256.0	-340.51938	260.4689	-256.85498	-2416.3335	353280	2.6077032e-09	194176.97	-0.008249589	-15128.391	2.1409311	0.0039547076	0.041992188	79.0	727.84827	1159.7092	1159.7092	26992.866454601288
69	-312.53946	440.64258	0.0	-1756.3555	256.0	0.0	256.0	256.0	-407.5645	184.472	-301.19583	-1988.565	358400	-1.9185245e-08	154656.0	-0.0066361474	-23029.094	2.0482223	0.008815419	0.040625	79.0	567.18536	879.7248	879.7248	27384.52063012123
70	-199.75996	248.99475	0.0	-818.89844	256.0	0.0	256.0	256.0	-284.60822	165.92174	-182.9119	-1464.1785	363520	9.313226e-10	62842.945	-0.007436787	-11905.578	2.0301297	0.004930659	0.05703125	79.0	263.85312	463.6131	463.6131	27774.781136512756
71	-334.41562	425.83218	0.0	-1759.9766	256.0	0.0	256.0	256.0	-215.83981	146.88585	-121.68822	-1104.3619	368640	-1.3038516e-08	144899.11	-0.00962794	-32322.32	2.0583043	0.0062147966	0.10253906	79.0	414.26367	748.6793	748.6793	28167.0919277668
72	-309.16757	403.4542	0.0	-1454.2773	256.0	0.0	256.0	256.0	-354.19727	299.8824	-196.67873	-2963.4648	373760	-5.448237e-09	131685.9	-0.008469489	-19184.469	2.0156252	0.0048884093	0.07148437	79.0	874.47754	1183.6451	1183.6451	28559.494637727737
73	-385.508	312.81024	0.0	-1310.2695	256.0	0.0	256.0	256.0	-310.8161	201.6367	-222.75705	-1714.1604	378880	9.313226e-10	107232.2	-0.007483841	-20833.602	2.0018172	0.0046974597	0.047460936	79.0	426.19962	811.70764	811.70764	28948.24067258835
