Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
64	-10.387877	10.804762	-1.0	-51.196228	256.0	0.0	256.0	256.0	-11.506862	4.0608435	-8.569646	-55.866867	1664000	0.22181457	97.06539	-0.010078356	-1.6217422	0.19248337	1.4529872	0.0039644507	0.2171164	0.020078124	0.69332033	79.0	7.8144703	18.202347	18.202347	8088.731387853622
65	-10.695578	10.348552	-1.0	-53.5322	256.0	0.0	256.0	256.0	-10.420794	4.5622253	-7.053603	-42.908516	1689600	0.2306942	83.13514	-0.0052729845	-0.37308502	0.19355063	1.5254631	0.00013916077	0.1876401	0.0023046874	0.67	79.0	6.920015	17.615591	17.615591	8216.781199216843
66	-10.987496	10.369881	-1.0012245	-44.772076	256.0	0.0	256.0	256.0	-10.659188	5.0230556	-7.2370634	-66.37427	1715200	0.22677319	91.00876	-0.003772959	-0.9676132	0.19901016	1.3636277	0.00043036297	0.17350544	0.001640625	0.63082033	79.0	7.15427	18.141766	18.141766	8338.171515464783
67	-8.785953	9.976638	-1.0	-44.31327	256.0	0.0	256.0	256.0	-10.693873	3.614772	-7.513583	-48.499702	1740800	0.22680253	84.01273	-0.01698865	-5.203369	0.15997972	1.1978469	0.0012005769	0.7377338	0.009492188	0.7828125	79.0	11.5709095	20.356865	20.356865	8458.021085977554
68	-11.067242	12.346501	-1.0	-52.306458	256.0	0.0	256.0	256.0	-9.422604	5.3335543	-5.2404437	-77.80395	1766400	0.2249329	122.932724	-0.060869962	-3.0450287	0.18350895	1.9181294	4.563567e-05	1.7168589	0.0008203125	0.85964847	79.0	8.996285	20.063528	20.063528	8585.193417310715
69	-49.450317	30.584438	-3.6850352	-185.14671	256.0	0.0	256.0	256.0	-19.205202	14.624852	-7.0965676	-109.45547	1792000	0.26503178	1652.1829	-0.016473085	-922.86475	0.6565106	1.3731323	0.0007367597	0.6115263	0.0076953126	0.86902344	79.0	-33.302975	16.147348	16.147348	8708.664856672287
70	-15.777732	13.079988	-1.0001764	-70.9946	256.0	0.0	256.0	256.0	-42.254955	5.4574966	-36.94408	-99.752	1817600	0.28752744	843.71985	-0.003712207	-699.1387	0.26953232	1.9128479	0.00055584335	0.19814098	0.002109375	0.69273436	79.0	2.1291509	17.906883	17.906883	8839.82038283348
71	-13.112531	14.389962	-1.0	-59.322914	256.0	0.0	256.0	256.0	-16.259777	4.5935183	-12.969873	-74.84296	1843200	0.22348902	177.14848	-0.006573066	-14.782806	0.19585092	1.9616077	5.9442595e-05	0.27254537	0.0010546875	0.6938281	79.0	16.320568	29.433096	29.433096	8961.12222313881
72	-9.821543	11.148146	-1.0	-54.78384	256.0	0.0	256.0	256.0	-12.462781	4.9695244	-8.985783	-68.86638	1868800	0.23101784	103.03953	-0.054657295	-7.5309525	0.16173722	1.6945148	0.0006190088	1.3527887	0.008632813	0.80847657	79.0	9.721314	19.542856	19.542856	9086.295184373856
73	-13.018686	10.282567	-1.0	-45.781456	256.0	0.0	256.0	256.0	-10.322955	5.8142867	-6.0708227	-53.016277	1894400	0.2435672	100.48947	-0.014192194	-11.137138	0.21055503	1.2791502	0.00010064134	0.5021937	0.0002734375	0.78382814	79.0	2.1828437	15.201532	15.201532	9216.402868747711
74	-10.257822	10.960326	-1.0	-51.10859	256.0	0.0	256.0	256.0	-12.672521	3.762732	-9.53911	-68.67236	1920000	0.23055774	107.79181	-0.0076283216	-6.696762	0.15654102	1.8143258	0.0006678218	0.2927913	0.009414063	0.66574216	79.0	10.452036	20.709858	20.709858	9345.522679805756
75	-8.597417	10.307886	-1.0	-59.84911	256.0	0.0	256.0	256.0	-10.082933	3.9911838	-6.9119315	-58.183704	1945600	0.22004166	89.523926	-0.014779404	-2.7325134	0.13506661	1.8628498	0.00023472011	0.53929734	0.0026953125	0.75289065	79.0	10.8140135	19.411428	19.411428	9472.89211654663
76	-12.158893	12.508053	-1.0	-61.40329	256.0	0.0	256.0	256.0	-8.842902	4.3321257	-5.804516	-55.74473	1971200	0.21039294	140.97336	-0.0034792125	-12.029495	0.18370023	1.597882	0.0063780486	0.030575532	0.04519531	0.36371094	79.0	0.046592727	12.205487	12.205487	9599.839307308197
77	-12.791927	12.155264	-1.0	-54.820225	256.0	0.0	256.0	256.0	-12.459581	5.531466	-8.74289	-59.060516	1996800	0.23698837	122.45772	-0.031475022	-0.60227203	0.22007275	1.393085	0.0015414145	0.7651931	0.015195313	0.77632815	79.0	8.114261	20.906189	20.906189	9728.452814340591
78	-7.0412793	8.346638	-1.0	-49.40949	256.0	0.0	256.0	256.0	-12.155403	3.818681	-9.070362	-56.910946	2022400	0.24478403	79.49767	-0.013604119	-26.002281	0.13706866	1.9084375	0.00046007268	0.2228269	0.0065234373	0.58597654	79.0	11.022031	18.063313	18.063313	9848.846386432648
79	-8.157075	9.037404	-1.0	-37.785717	256.0	0.0	256.0	256.0	-6.927852	3.2567053	-4.190622	-35.63853	2048000	0.21657489	72.77341	-0.009262964	-1.6335831	0.11879608	1.7054905	0.00014050094	0.28832322	0.0005859375	0.63613284	79.0	9.73962	17.896694	17.896694	9978.221986532211
80	-7.780847	8.311418	-1.0	-44.468365	256.0	0.0	256.0	256.0	-8.402472	3.3987298	-5.448673	-35.620758	2073600	0.23606697	57.93115	-0.010040075	-0.47518158	0.12825838	1.8996578	0.00027769528	0.3399646	0.003203125	0.7611719	79.0	12.701885	20.482733	20.482733	10101.60964012146
81	-6.26738	7.7766433	-1.0	-47.72069	256.0	0.0	256.0	256.0	-7.4762635	2.9475222	-4.6410675	-39.745945	2099200	0.22717871	53.749004	-0.0031644702	-1.5751	0.10275201	1.5911407	9.840381e-05	0.084451005	0.004921875	0.46664062	79.0	11.341003	17.608385	17.608385	10231.90413737297
82	-7.1313653	9.033326	-1.0	-58.173206	256.0	0.0	256.0	256.0	-6.4816813	3.5003972	-3.5201313	-45.400276	2124800	0.20529526	69.006096	-0.004754111	-0.5977249	0.10478464	1.4845462	0.0034600515	0.06985381	0.012460938	0.40648437	79.0	12.285859	19.417225	19.417225	10359.512413978577
