Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
81	-8.855078	28.990547	0.0	-130.67578	256.0	0.0	256.0	256.0	-15.790985	9.153488	-13.286553	-177.18213	419840	-2.30968e-08	837.4904	-0.0059418664	-53.616028	2.2978737	0.009117698	0.072265625	79.0	-1.9669921	6.888086	6.888086	57940.86744046211
82	-8.332617	29.96576	0.0	-137.38672	256.0	0.0	256.0	256.0	-8.633884	6.331626	-6.9681625	-144.17236	424960	4.749745e-09	856.7125	-0.005514963	-4.879883	2.2368312	0.007194991	0.073632814	79.0	-1.4445312	6.888086	6.888086	58643.89104676247
83	-1.3960937	6.085432	0.0	-27.921875	256.0	0.0	256.0	256.0	-8.041025	2.305759	-6.6380506	-82.456764	430080	2.6077032e-09	82.3535	-0.005165993	-46.054363	2.2589037	0.0059798183	0.03769531	79.0	-1.3960937	0.0	0.0	59345.35552120209
84	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	-1.079498	0.029158471	-0.4128111	-1.0828528	435200	3.948808e-08	1.1661619	-0.0052947393	-1.0464197	2.2700272	0.0037252426	0.026171874	79.0	0.0	0.0	0.0	60047.19616317749
85	-0.0009765625	0.0042567374	0.0	-0.01953125	256.0	0.0	256.0	256.0	-0.010801975	0.36267433	1.0594811	-1.079694	440320	5.2154063e-09	0.131631	-0.004550445	-0.07112333	2.2674387	0.0031732253	0.023828125	79.0	-0.0009765625	0.0	0.0	60752.22102832794
86	-6.20918	27.065186	0.0	-124.18359	256.0	0.0	256.0	256.0	-0.12959994	2.5022113	0.68678415	-78.05987	445440	-1.2759119e-08	749.61975	-0.0076589673	-47.311646	2.237444	0.011199053	0.16621093	79.0	-6.20918	0.0	0.0	61451.82102227211
87	-0.75625	3.2964172	0.0	-15.125	256.0	0.0	256.0	256.0	-5.916156	2.9511702	-3.8034425	-117.318985	450560	-2.1234154e-08	43.438496	-0.005253038	-31.125408	2.2785218	0.003423204	0.043945312	79.0	-0.75625	0.0	0.0	62159.32033777237
88	-4.131836	18.010256	0.0	-82.63672	256.0	0.0	256.0	256.0	-2.0845218	1.459064	-1.4553095	-47.08381	455680	2.7380883e-08	319.18326	-0.0033123514	-12.349457	2.2385926	0.01727881	0.2845703	8.0	-4.131836	0.0	0.0	62697.773901462555
89	-5.2291017	22.791334	0.0	-104.57422	256.0	0.0	256.0	256.0	-4.13879	4.1641026	-2.7513714	-96.18397	460800	1.322478e-08	496.13153	-0.0039389767	-2.5541992	2.276814	0.02226025	0.29726562	8.0	-5.2291017	0.0	0.0	63240.1044049263
90	-5.522461	16.91218	0.0	-65.96875	256.0	0.0	256.0	256.0	-5.357415	6.1043973	-3.0649922	-122.138374	465920	-3.5390257e-09	282.60248	-0.0036239948	-9.504822	2.2570062	0.015697097	0.27539062	10.0	-5.522461	0.0	0.0	63784.48291301727
