Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
79	-263.91916	114.70233	-174.15695	-666.93396	256.0	0.0	256.0	256.0	-283.9425	76.48498	-212.94594	-730.6517	409600	-1.8905848e-08	10532.41	-0.006386132	-2631.1367	3.900824	0.003596422	0.04375	79.0	-213.2833	50.63587	50.63587	31696.06750202179
80	-234.3447	90.79537	-116.83142	-470.56152	256.0	0.0	256.0	256.0	-250.91602	34.22725	-219.12572	-517.9437	414720	-3.5390257e-09	7558.665	-0.0056935907	-665.0322	3.793584	0.004234618	0.024023438	79.0	-191.52646	42.81823	42.81823	32089.059676408768
81	-241.19101	81.13755	-118.03196	-457.39816	256.0	0.0	256.0	256.0	-237.36166	33.151752	-179.27133	-426.26758	419840	1.587905e-08	5112.81	-0.0072237845	-467.26172	3.8644803	0.003277519	0.055664062	79.0	-156.06514	85.1259	85.1259	32479.421051740646
82	-291.4111	163.40654	-116.282036	-755.8153	256.0	0.0	256.0	256.0	-253.50229	73.31697	-197.93394	-635.1112	424960	-5.122274e-09	19166.64	-0.0056352704	-4169.717	3.8805847	0.0055750823	0.042773437	79.0	-260.11407	31.297108	31.297108	32871.72042942047
83	-265.59528	85.70412	-127.85687	-448.81784	256.0	0.0	256.0	256.0	-278.83954	67.870415	-203.90497	-602.4644	430080	-1.7695129e-08	7907.66	-0.0063273455	-2400.4268	3.9023979	0.0039591147	0.039257813	79.0	-186.47028	79.12498	79.12498	33266.067994594574
84	-227.67375	83.37706	-118.06103	-385.4284	256.0	0.0	256.0	256.0	-260.46942	31.992464	-218.42215	-503.61108	435200	-7.2643163e-09	6983.4453	-0.005944937	-2281.6445	3.8290336	0.0024662032	0.03828125	79.0	-196.75659	30.917149	30.917149	33661.06373476982
85	-216.25594	56.828247	-127.20527	-330.8363	256.0	0.0	256.0	256.0	-223.3239	48.936382	-174.10312	-549.4966	440320	-1.0244549e-09	3959.983	-0.007515288	-1078.8125	3.794353	0.0029855724	0.04550781	79.0	-166.02745	50.228477	50.228477	34058.106544971466
86	-301.23856	140.07297	-153.82663	-600.9996	256.0	0.0	256.0	256.0	-232.7126	47.55741	-188.57544	-500.5748	445440	2.9802323e-09	18525.37	-0.005318693	-7305.707	3.8202786	0.0029771733	0.029101562	79.0	-263.81613	37.422424	37.422424	34454.29508852959
87	-241.75418	93.03536	-88.51491	-535.21454	256.0	0.0	256.0	256.0	-280.38995	51.29705	-225.9649	-513.98724	450560	-1.4062971e-08	8435.269	-0.0061302134	-2283.9585	3.8040433	0.004055146	0.03046875	79.0	-191.43358	50.32061	50.32061	34856.78158736229
88	-264.53915	58.64905	-175.39873	-435.42984	256.0	0.0	256.0	256.0	-239.99268	39.38787	-191.76016	-447.5158	455680	5.5879357e-10	3847.5203	-0.0061699357	-1016.73315	3.8990483	0.0039677983	0.0390625	79.0	-222.47917	42.06001	42.06001	35252.356803417206
89	-232.34628	81.786896	-116.56058	-406.73065	256.0	0.0	256.0	256.0	-263.00098	25.537743	-228.74928	-386.25748	460800	1.2898818e-08	6924.9404	-0.0060906787	-1327.439	3.7190495	0.0023946369	0.027539063	79.0	-188.8364	43.509865	43.509865	35647.39662194252
90	-258.23517	108.91871	-108.84308	-541.5555	256.0	0.0	256.0	256.0	-246.48909	53.472145	-193.80855	-490.46838	465920	-1.5553088e-08	8542.393	-0.007115587	-723.6489	3.7654495	0.0039493693	0.047070313	79.0	-208.70401	49.53117	49.53117	36042.42654633522
91	-261.84186	88.24574	-90.064804	-431.86206	256.0	0.0	256.0	256.0	-251.41853	48.48341	-203.65387	-531.8088	471040	6.146729e-09	6168.4556	-0.0053856764	-622.772	3.761354	0.0027480572	0.028710937	79.0	-215.54256	46.299294	46.299294	36440.67654252052
